Book,Chapter,Entity_Type,Entity_Name,Count
02-Exodus,001,PERSON,Jacob,1
02-Exodus,001,PERSON,Reuben,1
02-Exodus,001,PERSON,Levi,1
02-Exodus,001,PERSON,Benjamin,1
02-Exodus,001,PERSON,Naphtali,1
02-Exodus,001,PERSON,Joseph,2
02-Exodus,001,GPE,Israel,2
02-Exodus,001,GPE,Egypt,6
02-Exodus,001,GPE,Judah,1
02-Exodus,001,GPE,Asher,1
02-Exodus,001,TIME,20 ,1
02-Exodus,002,PERSON,Zipporah,1
02-Exodus,002,PERSON,Israelites,1
02-Exodus,002,PERSON,Abraham,1
02-Exodus,002,PERSON,Isaac,1
02-Exodus,002,PERSON,Jacob,1
02-Exodus,002,GPE,Levi,2
02-Exodus,002,GPE,Egypt,1
02-Exodus,002,EVENT,Pharaoh,1
02-Exodus,003,PERSON,Jehovah,4
02-Exodus,003,PERSON,Abraham,3
02-Exodus,003,PERSON,Isaac,3
02-Exodus,003,PERSON,God,1
02-Exodus,003,PERSON,Jacob,1
02-Exodus,003,GPE,Jethro,1
02-Exodus,003,GPE,Horeb,1
02-Exodus,003,GPE,Egypt,8
02-Exodus,003,GPE,Israel,3
02-Exodus,003,TIME,9 Now,1
02-Exodus,003,EVENT,Pharaoh,1
02-Exodus,004,PERSON,Jehovah,16
02-Exodus,004,PERSON,Abraham,1
02-Exodus,004,PERSON,Isaac,1
02-Exodus,004,PERSON,Aaron,5
02-Exodus,004,PERSON,Levite,1
02-Exodus,004,PERSON,Jethro,2
02-Exodus,004,GPE,Egypt,4
02-Exodus,004,GPE,Israel,1
02-Exodus,004,TIME,18 ,1
02-Exodus,004,TIME,24 Now,1
02-Exodus,004,EVENT,Pharaoh,1
02-Exodus,005,PERSON,Aaron,3
02-Exodus,005,PERSON,Jehovah,7
02-Exodus,005,GPE,Israel,3
02-Exodus,005,GPE,Egypt,2
02-Exodus,005,TIME,10 ,1
02-Exodus,005,EVENT,Pharaoh,3
02-Exodus,006,PERSON,Jehovah,14
02-Exodus,006,PERSON,Abraham,2
02-Exodus,006,PERSON,Isaac,2
02-Exodus,006,PERSON,Jacob,2
02-Exodus,006,PERSON,Israelites,1
02-Exodus,006,PERSON,Aaron,6
02-Exodus,006,PERSON,Reuben,2
02-Exodus,006,PERSON,Kohath,2
02-Exodus,006,PERSON,Mahli,1
02-Exodus,006,PERSON,Mushi,1
02-Exodus,006,PERSON,Nepheg,1
02-Exodus,006,PERSON,Zichri,1
02-Exodus,006,GPE,Israel,4
02-Exodus,006,GPE,Egypt,9
02-Exodus,006,GPE,Pharaoh,4
02-Exodus,006,GPE,Hanoch,1
02-Exodus,006,GPE,Pallu,1
02-Exodus,006,GPE,Jachin,1
02-Exodus,006,GPE,Zohar,1
02-Exodus,006,GPE,Levi,1
02-Exodus,006,GPE,Gershon,2
02-Exodus,006,GPE,Libni,1
02-Exodus,006,GPE,Izhar,2
02-Exodus,006,GPE,Uzziel,2
02-Exodus,006,GPE,Korah,1
02-Exodus,006,GPE,Sithri,1
02-Exodus,006,GPE,Nadab,1
02-Exodus,007,PERSON,Aaron,11
02-Exodus,007,PERSON,Israelites,1
02-Exodus,007,PERSON,Jehovah,12
02-Exodus,007,PERSON,Pharaoh,1
02-Exodus,007,GPE,Pharaoh,2
02-Exodus,007,GPE,Egypt,9
02-Exodus,007,EVENT,Pharaoh,3
02-Exodus,008,PERSON,Jehovah,19
02-Exodus,008,PERSON,Aaron,7
02-Exodus,008,GPE,Egypt,8
02-Exodus,008,GPE,Pharaoh,3
02-Exodus,008,GPE,Goshen,1
02-Exodus,008,TIME,early in the morning,1
02-Exodus,008,EVENT,Pharaoh,4
02-Exodus,009,PERSON,Jehovah,22
02-Exodus,009,PERSON,Aaron,2
02-Exodus,009,PERSON,Israelites,1
02-Exodus,009,GPE,Israel,3
02-Exodus,009,GPE,Egypt,10
02-Exodus,009,GPE,Pharaoh,3
02-Exodus,009,GPE,Goshen,1
02-Exodus,009,GPE,Jehovah,1
02-Exodus,009,TIME,10 ,1
02-Exodus,009,TIME,early in the morning,1
02-Exodus,009,EVENT,Pharaoh,1
02-Exodus,010,PERSON,Jehovah,21
02-Exodus,010,PERSON,Aaron,3
02-Exodus,010,PERSON,Israelites,2
02-Exodus,010,GPE,Pharaoh,3
02-Exodus,010,GPE,Egypt,12
02-Exodus,010,GPE,west wind,1
02-Exodus,010,TIME,morning,1
02-Exodus,010,EVENT,Pharaoh,2
02-Exodus,011,PERSON,Jehovah,6
02-Exodus,011,PERSON,Israelites,2
02-Exodus,011,PERSON,Aaron,1
02-Exodus,011,GPE,Pharaoh,1
02-Exodus,011,GPE,Egypt,6
02-Exodus,011,EVENT,Pharaoh,2
02-Exodus,012,PERSON,Jehovah,17
02-Exodus,012,PERSON,Aaron,5
02-Exodus,012,PERSON,Jehovahs Passover,1
02-Exodus,012,GPE,Egypt,14
02-Exodus,012,GPE,Israel,7
02-Exodus,012,GPE,Succoth,1
02-Exodus,012,GPE,Jehovah,1
02-Exodus,012,TIME,this night,2
02-Exodus,012,TIME,morning,2
02-Exodus,012,TIME,midnight,1
02-Exodus,012,TIME,night,1
02-Exodus,012,TIME,a night,1
02-Exodus,012,TIME,This night,1
02-Exodus,012,EVENT,the Festival of Unleavened Bread,1
02-Exodus,012,EVENT,Pharaoh,1
02-Exodus,013,PERSON,Jehovah,12
02-Exodus,013,PERSON,God,1
02-Exodus,013,PERSON,Joseph,2
02-Exodus,013,GPE,Egypt,8
02-Exodus,013,GPE,Jehovah,2
02-Exodus,013,GPE,Israel,1
02-Exodus,013,GPE,Succoth,1
02-Exodus,013,GPE,Etham,1
02-Exodus,013,TIME,17 Now,1
02-Exodus,013,TIME,night,2
02-Exodus,014,PERSON,Jehovah,16
02-Exodus,014,PERSON,Migdol,1
02-Exodus,014,PERSON,Israelites,3
02-Exodus,014,GPE,Baal,1
02-Exodus,014,GPE,Egypt,6
02-Exodus,014,GPE,Israel,7
02-Exodus,014,GPE,Pharaoh,1
02-Exodus,014,GPE,Jehovah,1
02-Exodus,014,TIME,the morning,1
02-Exodus,014,TIME,morning,1
02-Exodus,014,EVENT,Pharaoh,3
02-Exodus,015,PERSON,Jehovah,10
02-Exodus,015,PERSON,Jah,1
02-Exodus,015,PERSON,Aaron,1
02-Exodus,015,PERSON,Shur,1
02-Exodus,015,PERSON,Marah,3
02-Exodus,015,PERSON,Elim,1
02-Exodus,015,GPE,Philistia,1
02-Exodus,015,GPE,Moab,1
02-Exodus,015,GPE,Israel,2
02-Exodus,015,TIME,24 ,1
02-Exodus,016,PERSON,Elim,1
02-Exodus,016,PERSON,Israelites,1
02-Exodus,016,PERSON,Aaron,6
02-Exodus,016,PERSON,Jehovahs,1
02-Exodus,016,PERSON,Jehovah,19
02-Exodus,016,PERSON,Bake,1
02-Exodus,016,PERSON,Sabbath,1
02-Exodus,016,GPE,Egypt,4
02-Exodus,016,GPE,Jehovah,2
02-Exodus,016,GPE,Israel,1
02-Exodus,016,TIME,the morning,6
02-Exodus,016,TIME,morning,3
02-Exodus,016,TIME,evening,1
02-Exodus,017,PERSON,Jehovah,6
02-Exodus,017,PERSON,Massah,1
02-Exodus,017,PERSON,Joshua,4
02-Exodus,017,PERSON,Aaron,2
02-Exodus,017,PERSON,Israelites,1
02-Exodus,017,PERSON,Hur,1
02-Exodus,017,GPE,Egypt,1
02-Exodus,017,GPE,Israel,3
02-Exodus,017,GPE,Horeb,1
02-Exodus,018,PERSON,Jehovah,5
02-Exodus,018,PERSON,Eliezer,1
02-Exodus,018,PERSON,Jethro,4
02-Exodus,018,PERSON,Aaron,1
02-Exodus,018,GPE,Israel,6
02-Exodus,018,GPE,Egypt,5
02-Exodus,018,GPE,Pharaoh,1
02-Exodus,018,TIME,evening,1
02-Exodus,018,EVENT,Pharaoh,1
02-Exodus,019,PERSON,Jehovah,16
02-Exodus,019,PERSON,Jacob,1
02-Exodus,019,PERSON,Aaron,1
02-Exodus,019,GPE,Egypt,1
02-Exodus,019,GPE,Sinai,2
02-Exodus,019,GPE,Israel,1
02-Exodus,019,GPE,Jehovah,2
02-Exodus,019,TIME,the morning,1
02-Exodus,020,PERSON,Jehovah,9
02-Exodus,020,GPE,Egypt,1
02-Exodus,020,TIME,18 Now,1
02-Exodus,022,PERSON,Jehovah,2
02-Exodus,022,GPE,Egypt,1
02-Exodus,023,PERSON,Abib,1
02-Exodus,023,PERSON,Jehovah,3
02-Exodus,023,GPE,Egypt,2
02-Exodus,023,GPE,Hivites,2
02-Exodus,023,TIME,overnight,1
02-Exodus,023,TIME,the morning,1
02-Exodus,023,EVENT,the Festival of Unleavened Bread,1
02-Exodus,023,EVENT,the Festival of Harvest,1
02-Exodus,023,EVENT,the Festival of Ingathering,1
02-Exodus,024,PERSON,Jehovah,9
02-Exodus,024,PERSON,Aaron,3
02-Exodus,024,PERSON,Joshua,1
02-Exodus,024,PERSON,Hur,1
02-Exodus,024,GPE,Nadab,2
02-Exodus,024,GPE,Israel,5
02-Exodus,024,GPE,Jehovah,2
02-Exodus,024,TIME,early in the morning,1
02-Exodus,024,TIME,40 nights,1
02-Exodus,025,PERSON,balsam,1
02-Exodus,025,PERSON,Ark,1
02-Exodus,025,GPE,Israel,1
02-Exodus,025,GPE,ark,1
02-Exodus,027,PERSON,Aaron,1
02-Exodus,027,PERSON,Jehovah,1
02-Exodus,027,TIME,morning,1
02-Exodus,028,PERSON,Aaron,16
02-Exodus,028,PERSON,Jehovah,5
02-Exodus,028,PERSON,Thummim,1
02-Exodus,028,GPE,Nadab,1
02-Exodus,028,GPE,Israel,5
02-Exodus,028,GPE,Jehovah,2
02-Exodus,028,GPE,thighs,1
02-Exodus,028,TIME,10 ,1
02-Exodus,028,TIME,18 ,1
02-Exodus,029,PERSON,Aaron,17
02-Exodus,029,PERSON,Jehovah,11
02-Exodus,029,GPE,Jehovah,2
02-Exodus,029,GPE,Israel,1
02-Exodus,029,GPE,Egypt,1
02-Exodus,029,TIME,the morning,2
02-Exodus,030,PERSON,Aaron,5
02-Exodus,030,PERSON,Jehovah,11
02-Exodus,030,GPE,Israel,1
02-Exodus,030,GPE,Jehovah,2
02-Exodus,030,GPE,cassia,1
02-Exodus,030,TIME,each morning,1
02-Exodus,031,PERSON,Jehovah,5
02-Exodus,031,PERSON,Dan,1
02-Exodus,031,PERSON,Aaron,1
02-Exodus,031,PERSON,Sabbath,3
02-Exodus,031,GPE,Uri,1
02-Exodus,031,GPE,Judah,1
02-Exodus,031,GPE,Israel,1
02-Exodus,032,PERSON,Aaron,9
02-Exodus,032,PERSON,Jehovah,11
02-Exodus,032,PERSON,Abraham,1
02-Exodus,032,PERSON,Isaac,1
02-Exodus,032,PERSON,Joshua,1
02-Exodus,032,GPE,Egypt,6
02-Exodus,032,GPE,Israel,4
02-Exodus,033,PERSON,Jehovah,7
02-Exodus,033,PERSON,Abraham,1
02-Exodus,033,PERSON,Isaac,1
02-Exodus,033,PERSON,Jacob,1
02-Exodus,033,PERSON,Israelites,1
02-Exodus,033,PERSON,Joshua,1
02-Exodus,033,PERSON,Nun,1
02-Exodus,033,GPE,Egypt,1
02-Exodus,033,GPE,Jehovah,1
02-Exodus,034,PERSON,Jehovah,12
02-Exodus,034,PERSON,Abib,1
02-Exodus,034,PERSON,Aaron,2
02-Exodus,034,PERSON,Israelites,1
02-Exodus,034,GPE,Jehovah,3
02-Exodus,034,GPE,Egypt,1
02-Exodus,034,GPE,Israel,2
02-Exodus,034,TIME,the morning,3
02-Exodus,034,TIME,early in the morning,1
02-Exodus,034,TIME,overnight,1
02-Exodus,034,TIME,40 nights,1
02-Exodus,034,EVENT,the Festival of Unleavened Bread,1
02-Exodus,034,EVENT,the Festival of Ingathering,1
02-Exodus,035,PERSON,Jehovah,11
02-Exodus,035,PERSON,balsam,2
02-Exodus,035,PERSON,Ark,1
02-Exodus,035,PERSON,Aaron,1
02-Exodus,035,PERSON,Israelites,1
02-Exodus,035,PERSON,Dan,1
02-Exodus,035,GPE,Jehovah,1
02-Exodus,035,GPE,Uri,1
02-Exodus,035,GPE,Judah,1
02-Exodus,036,PERSON,Jehovah,4
02-Exodus,036,PERSON,Bezalel,1
02-Exodus,036,PERSON,Israelites,1
02-Exodus,036,TIME,morning,1
02-Exodus,037,PERSON,Ark,1
02-Exodus,037,GPE,Ark.,1
02-Exodus,038,PERSON,Aaron,1
02-Exodus,038,PERSON,Bezalel,1
02-Exodus,038,PERSON,Jehovah,1
02-Exodus,038,PERSON,Dan,1
02-Exodus,038,GPE,Uri,1
02-Exodus,038,GPE,Judah,1
02-Exodus,039,PERSON,Aaron,3
02-Exodus,039,PERSON,Jehovah,11
02-Exodus,039,GPE,Israel,3
02-Exodus,039,TIME,11 ,1
02-Exodus,039,TIME,12 ,1
02-Exodus,039,TIME,32 ,1
02-Exodus,040,PERSON,Jehovah,14
02-Exodus,040,PERSON,Aaron,3
02-Exodus,040,PERSON,Ark,3
02-Exodus,040,GPE,Ark.,1
02-Exodus,040,GPE,Israel,1
02-Exodus,040,TIME,night,1
03-Leviticus,001,PERSON,Jehovah,8
03-Leviticus,001,PERSON,Aaron,4
03-Leviticus,001,GPE,Jehovah,1
03-Leviticus,002,PERSON,Jehovah,9
03-Leviticus,002,PERSON,Aaron,3
03-Leviticus,002,GPE,Jehovah,2
03-Leviticus,003,PERSON,Aaron,4
03-Leviticus,003,PERSON,Jehovah,8
03-Leviticus,003,GPE,Jehovah,2
03-Leviticus,004,PERSON,Jehovah,14
03-Leviticus,004,GPE,Jehovah,2
03-Leviticus,004,GPE,Israel,1
03-Leviticus,005,PERSON,Jehovah,8
03-Leviticus,006,PERSON,Jehovah,9
03-Leviticus,006,PERSON,Aaron,4
03-Leviticus,006,GPE,Jehovah,3
03-Leviticus,006,TIME,all night,1
03-Leviticus,006,TIME,the morning,2
03-Leviticus,006,TIME,each morning,1
03-Leviticus,006,TIME,16 Aaron,1
03-Leviticus,007,PERSON,Jehovah,15
03-Leviticus,007,PERSON,Aaron,5
03-Leviticus,007,GPE,Jehovah,2
03-Leviticus,007,GPE,Sinai,1
03-Leviticus,007,TIME,morning,1
03-Leviticus,008,PERSON,Jehovah,15
03-Leviticus,008,PERSON,Aaron,15
03-Leviticus,008,PERSON,Thummim,1
03-Leviticus,008,GPE,Jehovah,1
03-Leviticus,009,PERSON,Aaron,10
03-Leviticus,009,PERSON,Jehovah,9
03-Leviticus,009,GPE,Israel,1
03-Leviticus,009,GPE,Jehovah,2
03-Leviticus,010,PERSON,Aaron,9
03-Leviticus,010,PERSON,Jehovah,13
03-Leviticus,010,GPE,Nadab,1
03-Leviticus,010,GPE,Jehovah,1
03-Leviticus,010,GPE,Uzziel,1
03-Leviticus,010,GPE,Israel,1
03-Leviticus,011,PERSON,Jehovah,3
03-Leviticus,011,PERSON,Aaron,1
03-Leviticus,011,GPE,Egypt,1
03-Leviticus,011,TIME,the evening,9
03-Leviticus,012,PERSON,Jehovah,1
03-Leviticus,013,PERSON,Jehovah,1
03-Leviticus,013,PERSON,Aaron,2
03-Leviticus,014,PERSON,Jehovah,7
03-Leviticus,014,PERSON,Aaron,1
03-Leviticus,014,GPE,Jehovah,4
03-Leviticus,014,TIME,the evening,1
03-Leviticus,015,PERSON,Jehovah,4
03-Leviticus,015,PERSON,Aaron,1
03-Leviticus,015,TIME,the evening,15
03-Leviticus,016,PERSON,Aaron,9
03-Leviticus,016,PERSON,Jehovah,9
03-Leviticus,016,PERSON,Ark,1
03-Leviticus,016,GPE,Jehovah,2
03-Leviticus,016,GPE,Israel,1
03-Leviticus,017,PERSON,Aaron,1
03-Leviticus,017,PERSON,Jehovah,5
03-Leviticus,017,GPE,Israel,3
03-Leviticus,017,GPE,Jehovah,2
03-Leviticus,017,TIME,the evening,1
03-Leviticus,018,PERSON,Jehovah,7
03-Leviticus,018,GPE,Egypt,1
03-Leviticus,019,PERSON,Jehovah,21
03-Leviticus,019,GPE,Egypt,2
03-Leviticus,019,TIME,all night,1
03-Leviticus,020,PERSON,Jehovah,4
03-Leviticus,020,GPE,Israel,2
03-Leviticus,021,PERSON,Aaron,4
03-Leviticus,021,PERSON,Jehovah,7
03-Leviticus,021,TIME,24 So Moses,1
03-Leviticus,022,PERSON,Aaron,2
03-Leviticus,022,PERSON,Jehovah,20
03-Leviticus,022,GPE,Israel,1
03-Leviticus,022,GPE,Egypt,1
03-Leviticus,022,TIME,the evening,1
03-Leviticus,022,TIME,morning,1
03-Leviticus,023,PERSON,Jehovah,25
03-Leviticus,023,PERSON,Sabbath,2
03-Leviticus,023,GPE,Jehovah,8
03-Leviticus,023,GPE,Israel,1
03-Leviticus,023,GPE,Egypt,1
03-Leviticus,023,TIME,9 Jehovah,1
03-Leviticus,023,TIME,evening,1
03-Leviticus,023,EVENT,the Festival of Unleavened Bread to,1
03-Leviticus,023,EVENT,the Festival of Booths,1
03-Leviticus,024,PERSON,Jehovah,10
03-Leviticus,024,PERSON,Aaron,2
03-Leviticus,024,PERSON,Name,1
03-Leviticus,024,PERSON,Dan,1
03-Leviticus,024,GPE,Jehovah,1
03-Leviticus,024,TIME,morning,1
03-Leviticus,025,PERSON,Jehovah,5
03-Leviticus,025,PERSON,Jubilee,10
03-Leviticus,025,GPE,Egypt,3
03-Leviticus,026,PERSON,Jehovah,6
03-Leviticus,026,PERSON,Jacob,1
03-Leviticus,026,PERSON,Isaac,1
03-Leviticus,026,PERSON,Abraham,1
03-Leviticus,026,GPE,Egypt,2
03-Leviticus,027,PERSON,Jehovah,14
03-Leviticus,027,PERSON,Jubilee,4
03-Leviticus,027,GPE,Jehovah,4
04-Numbers,001,PERSON,Jehovah,3
04-Numbers,001,PERSON,Aaron,3
04-Numbers,001,PERSON,Reuben,3
04-Numbers,001,PERSON,Shelumiel,1
04-Numbers,001,PERSON,Joseph,2
04-Numbers,001,PERSON,Benjamin,2
04-Numbers,001,PERSON,Dan,3
04-Numbers,001,PERSON,Pagiel,1
04-Numbers,001,PERSON,Naphtali,2
04-Numbers,001,GPE,Sinai,2
04-Numbers,001,GPE,Egypt,1
04-Numbers,001,GPE,Israel,6
04-Numbers,001,GPE,Judah,3
04-Numbers,001,GPE,Zebulun,3
04-Numbers,001,GPE,Asher,3
04-Numbers,001,GPE,Ochran,1
04-Numbers,001,GPE,Deuel,1
04-Numbers,001,GPE,Enan,1
04-Numbers,001,GPE,Levi,1
04-Numbers,002,PERSON,Aaron,1
04-Numbers,002,PERSON,Reuben,3
04-Numbers,002,PERSON,Shelumiel,1
04-Numbers,002,PERSON,Benjamin,2
04-Numbers,002,PERSON,Dan,3
04-Numbers,002,PERSON,Naphtali,1
04-Numbers,002,PERSON,Jehovah,2
04-Numbers,002,GPE,Judah,3
04-Numbers,002,GPE,Zebulun,2
04-Numbers,002,GPE,Shedeur,1
04-Numbers,002,GPE,Asher,2
04-Numbers,002,GPE,Ochran,1
04-Numbers,002,GPE,Enan,1
04-Numbers,003,PERSON,Aaron,12
04-Numbers,003,PERSON,Jehovah,14
04-Numbers,003,PERSON,Kohath,3
04-Numbers,003,PERSON,Mahli,1
04-Numbers,003,PERSON,Mushi,1
04-Numbers,003,PERSON,Libnites,1
04-Numbers,003,PERSON,Zuriel,1
04-Numbers,003,GPE,Nadab,2
04-Numbers,003,GPE,Sinai,2
04-Numbers,003,GPE,Levi,3
04-Numbers,003,GPE,Egypt,1
04-Numbers,003,GPE,Israel,1
04-Numbers,003,GPE,Gershon,3
04-Numbers,003,GPE,Izhar,1
04-Numbers,003,GPE,Uzziel,2
04-Numbers,003,GPE,Lael,1
04-Numbers,003,GPE,Jehovah,2
04-Numbers,003,EVENT,Levites,3
04-Numbers,004,PERSON,Aaron,14
04-Numbers,004,PERSON,Kohath,1
04-Numbers,004,PERSON,Jehovah,6
04-Numbers,004,GPE,Levi,1
04-Numbers,004,GPE,Gershon,3
04-Numbers,004,GPE,Jehovah,1
04-Numbers,004,GPE,Israel,1
04-Numbers,005,PERSON,Jehovah,8
04-Numbers,005,PERSON,Israelites,1
04-Numbers,005,GPE,Jehovah,1
04-Numbers,006,PERSON,Jehovah,13
04-Numbers,006,PERSON,Aaron,1
04-Numbers,006,GPE,Jehovah,1
04-Numbers,006,GPE,Israel,2
04-Numbers,007,PERSON,Jehovah,3
04-Numbers,007,PERSON,Aaron,1
04-Numbers,007,PERSON,Kohath,1
04-Numbers,007,PERSON,Zuar,2
04-Numbers,007,PERSON,Reuben,1
04-Numbers,007,PERSON,Shelumiel,2
04-Numbers,007,PERSON,Benjamin,1
04-Numbers,007,PERSON,Dan,1
04-Numbers,007,PERSON,Pagiel,2
04-Numbers,007,GPE,Israel,2
04-Numbers,007,GPE,Gershon,1
04-Numbers,007,GPE,Judah,1
04-Numbers,007,GPE,Zebulun,1
04-Numbers,007,GPE,Shedeur,2
04-Numbers,007,GPE,Deuel,2
04-Numbers,007,GPE,Asher,1
04-Numbers,007,GPE,Ochran,2
04-Numbers,007,GPE,Enan,2
04-Numbers,008,PERSON,Aaron,9
04-Numbers,008,PERSON,Jehovah,9
04-Numbers,008,GPE,Jehovah,2
04-Numbers,008,GPE,Egypt,1
04-Numbers,008,GPE,Israel,1
04-Numbers,008,EVENT,Levites,3
04-Numbers,009,PERSON,Passover,2
04-Numbers,009,PERSON,Jehovah,15
04-Numbers,009,PERSON,Israelites,2
04-Numbers,009,PERSON,Aaron,1
04-Numbers,009,GPE,Egypt,1
04-Numbers,009,GPE,Sinai,1
04-Numbers,009,TIME,morning,2
04-Numbers,009,TIME,15 Now,1
04-Numbers,009,TIME,the morning,1
04-Numbers,010,PERSON,Aaron,1
04-Numbers,010,PERSON,Jehovah,9
04-Numbers,010,PERSON,Reuben,1
04-Numbers,010,PERSON,Shelumiel,1
04-Numbers,010,PERSON,Benjamin,1
04-Numbers,010,PERSON,Dan,1
04-Numbers,010,PERSON,Pagiel,1
04-Numbers,010,PERSON,Naphtali,1
04-Numbers,010,PERSON,Hobab,1
04-Numbers,010,PERSON,Ark,1
04-Numbers,010,GPE,Israel,3
04-Numbers,010,GPE,Judah,1
04-Numbers,010,GPE,Zebulun,1
04-Numbers,010,GPE,Gershon,1
04-Numbers,010,GPE,Deuel,1
04-Numbers,010,GPE,Asher,1
04-Numbers,010,GPE,Ochran,1
04-Numbers,010,GPE,Enan,1
04-Numbers,010,TIME,14 ,1
04-Numbers,010,TIME,33 ,1
04-Numbers,011,PERSON,Jehovah,19
04-Numbers,011,PERSON,Joshua,1
04-Numbers,011,PERSON,Nun,1
04-Numbers,011,PERSON,Hazeroth,1
04-Numbers,011,GPE,Egypt,3
04-Numbers,011,GPE,Israel,2
04-Numbers,011,GPE,Jehovah,1
04-Numbers,011,GPE,Eldad,1
04-Numbers,011,GPE,Medad,1
04-Numbers,011,TIME,night,1
04-Numbers,011,TIME,24 So Moses went out and,1
04-Numbers,011,TIME,34 ,1
04-Numbers,012,PERSON,Aaron,5
04-Numbers,012,PERSON,Jehovah,8
04-Numbers,012,PERSON,Moses,1
04-Numbers,012,TIME,9 ,1
04-Numbers,013,PERSON,Jehovah,1
04-Numbers,013,PERSON,Reuben,1
04-Numbers,013,PERSON,Jephunneh,1
04-Numbers,013,PERSON,Joseph,2
04-Numbers,013,PERSON,Nun,2
04-Numbers,013,PERSON,Benjamin,1
04-Numbers,013,PERSON,Palti,1
04-Numbers,013,PERSON,Dan,1
04-Numbers,013,PERSON,Sethur,1
04-Numbers,013,PERSON,Joshua,1
04-Numbers,013,PERSON,Canaan,1
04-Numbers,013,PERSON,Negeb,3
04-Numbers,013,PERSON,Zin,1
04-Numbers,013,PERSON,Aaron,1
04-Numbers,013,GPE,Zaccur,1
04-Numbers,013,GPE,Hori,1
04-Numbers,013,GPE,Judah,1
04-Numbers,013,GPE,Raphu,1
04-Numbers,013,GPE,Zebulun,1
04-Numbers,013,GPE,Asher,1
04-Numbers,013,GPE,Michael,1
04-Numbers,013,GPE,Nahbi,1
04-Numbers,013,GPE,Machi,1
04-Numbers,013,GPE,Sheshai,1
04-Numbers,013,GPE,Zoan,1
04-Numbers,013,GPE,Jordan,1
04-Numbers,013,GPE,Anak,1
04-Numbers,013,TIME,21 ,1
04-Numbers,014,PERSON,Aaron,3
04-Numbers,014,PERSON,Jehovah,19
04-Numbers,014,PERSON,Nun,3
04-Numbers,014,PERSON,Jephunneh,3
04-Numbers,014,PERSON,Caleb,1
04-Numbers,014,PERSON,Joshua,2
04-Numbers,014,GPE,Egypt,5
04-Numbers,014,GPE,Israel,1
04-Numbers,014,GPE,Jehovah,2
04-Numbers,014,TIME,that night,1
04-Numbers,014,TIME,early in the morning,1
04-Numbers,015,PERSON,Jehovah,26
04-Numbers,015,PERSON,Aaron,1
04-Numbers,015,GPE,Jehovah,1
04-Numbers,015,GPE,Egypt,1
04-Numbers,016,PERSON,Peleth,1
04-Numbers,016,PERSON,Reuben,1
04-Numbers,016,PERSON,Aaron,13
04-Numbers,016,PERSON,Jehovah,22
04-Numbers,016,PERSON,Korah,7
04-Numbers,016,GPE,Izhar,1
04-Numbers,016,GPE,Levi,4
04-Numbers,016,GPE,Dathan,6
04-Numbers,016,GPE,Israel,3
04-Numbers,016,GPE,Korah,3
04-Numbers,016,GPE,Jehovah,2
04-Numbers,016,TIME,the morning,1
04-Numbers,016,TIME,47 Aaron,1
04-Numbers,017,PERSON,Jehovah,5
04-Numbers,017,PERSON,Aaron,3
04-Numbers,017,PERSON,10 Jehovah,1
04-Numbers,017,GPE,Levi,1
04-Numbers,017,GPE,Israel,1
04-Numbers,018,PERSON,Aaron,4
04-Numbers,018,PERSON,Jehovah,12
04-Numbers,018,GPE,Levi,2
04-Numbers,018,GPE,Israel,5
04-Numbers,018,GPE,Jehovah,1
04-Numbers,019,PERSON,Jehovah,2
04-Numbers,019,PERSON,Aaron,1
04-Numbers,019,GPE,Israel,1
04-Numbers,019,TIME,the evening,5
04-Numbers,020,PERSON,Zin,1
04-Numbers,020,PERSON,Aaron,13
04-Numbers,020,PERSON,Jehovah,8
04-Numbers,020,PERSON,Remove Aarons,1
04-Numbers,020,GPE,Egypt,4
04-Numbers,020,GPE,Jehovah,1
04-Numbers,020,GPE,Israel,6
04-Numbers,020,TIME,9 ,1
04-Numbers,021,PERSON,Arad,1
04-Numbers,021,PERSON,Negeb,1
04-Numbers,021,PERSON,Jehovah,8
04-Numbers,021,PERSON,Iye,1
04-Numbers,021,PERSON,Moab,2
04-Numbers,021,PERSON,Beer,1
04-Numbers,021,PERSON,Sihon,1
04-Numbers,021,PERSON,Jabbok,1
04-Numbers,021,PERSON,Jazer,2
04-Numbers,021,PERSON,Og,1
04-Numbers,021,GPE,Israel,12
04-Numbers,021,GPE,Egypt,1
04-Numbers,021,GPE,Oboth,2
04-Numbers,021,GPE,Moab,5
04-Numbers,021,GPE,Arnon,1
04-Numbers,021,GPE,Nahaliel,1
04-Numbers,021,GPE,Bamoth,1
04-Numbers,021,GPE,Jahaz,1
04-Numbers,021,GPE,Sihon,2
04-Numbers,021,GPE,Bashan,2
04-Numbers,021,GPE,Heshbon,1
04-Numbers,021,EVENT,Arnon,1
04-Numbers,022,PERSON,Balak,16
04-Numbers,022,PERSON,Moab,4
04-Numbers,022,PERSON,Balaam,28
04-Numbers,022,PERSON,Jehovah,14
04-Numbers,022,PERSON,Jehovahs,1
04-Numbers,022,GPE,Moab,7
04-Numbers,022,GPE,Jordan,1
04-Numbers,022,GPE,Israel,1
04-Numbers,022,GPE,Balaam,2
04-Numbers,022,GPE,Egypt,2
04-Numbers,022,GPE,Zippor,1
04-Numbers,022,GPE,Balak,1
04-Numbers,022,TIME,the night,1
04-Numbers,022,TIME,the morning,3
04-Numbers,022,TIME,tonight,1
04-Numbers,022,TIME,night,1
04-Numbers,022,TIME,39 ,1
