Book,Chapter,Verse,Type,Text
ezra,4,17,GPE,Samaria
ezra,4,17,OCCUPATION,king
ezra,4,17,OCCUPATION,scribe
ezra,4,19,OCCUPATION,king
ezra,4,20,GPE,Jerusalem
ezra,4,20,OCCUPATION,king
ezra,4,22,OCCUPATION,king
ezra,4,23,GPE,King Artaxerxes
ezra,4,23,GPE,Rehum
ezra,4,23,GPE,Shimshai
ezra,4,23,GPE,Jerusalem
ezra,4,23,NORP,Jews
ezra,4,23,OCCUPATION,scribe
ezra,4,24,PERSON,Darius
ezra,4,24,DATE,the second year
ezra,4,24,GPE,Jerusalem
ezra,4,24,GPE,Persia
ezra,5,1,GPE,Iddo
ezra,5,1,GPE,Judah
ezra,5,1,GPE,Jerusalem
ezra,5,1,GPE,Israel
ezra,5,1,ORG,Haggai and Zechariah
ezra,5,1,NORP,Jews
ezra,5,1,OCCUPATION,prophet
ezra,5,2,PERSON,Zerubbabel
ezra,5,2,PERSON,Jeshua
ezra,5,2,GPE,Jehozadak
ezra,5,2,GPE,Jerusalem
ezra,5,2,ORG,Shealtiel
ezra,5,2,OCCUPATION,prophet
ezra,5,3,ORG,Shethar
ezra,5,5,PERSON,Darius
ezra,5,5,NORP,Jews
ezra,5,5,OCCUPATION,elder
ezra,5,6,PERSON,King Darius
ezra,5,6,ORG,Shethar
ezra,5,7,PERSON,Darius
ezra,5,8,GPE,Judah
ezra,5,8,OCCUPATION,king
ezra,5,9,OCCUPATION,elder
ezra,5,11,DATE,many years ago
ezra,5,11,GPE,Israel
ezra,5,11,OCCUPATION,servant
ezra,5,11,OCCUPATION,king
ezra,5,12,ORG,King Nebuchadnezzar of Babylon
ezra,5,12,ORG,Babylon
ezra,5,12,NORP,Chaldean
ezra,5,13,DATE,the first year
ezra,5,14,PERSON,King Cyrus
ezra,5,14,PERSON,Nebuchadnezzar
ezra,5,14,PERSON,Sheshbazzar
ezra,5,14,GPE,Jerusalem
ezra,5,15,GPE,Jerusalem
ezra,5,16,GPE,Jerusalem
ezra,5,17,PERSON,Babylon
ezra,5,17,GPE,Jerusalem
ezra,5,17,OCCUPATION,king
ezra,5,17,OCCUPATION,king
ezra,6,1,PERSON,King Darius
ezra,6,1,GPE,Babylon
ezra,6,2,GPE,Ecbatana
ezra,6,2,ORG,Media
ezra,6,3,DATE,the first year
ezra,6,3,GPE,Jerusalem
ezra,6,4,OCCUPATION,king
ezra,6,5,PERSON,Nebuchadnezzar
ezra,6,5,GPE,Jerusalem
ezra,6,5,GPE,Jerusalem
ezra,6,6,ORG,Shethar
ezra,6,7,NORP,Jews
ezra,6,7,NORP,Jews
ezra,6,7,OCCUPATION,elder
ezra,6,8,NORP,Jews
ezra,6,8,OCCUPATION,elder
ezra,6,9,GPE,Jerusalem
ezra,6,9,OCCUPATION,priest
ezra,6,10,OCCUPATION,king
ezra,6,12,PERSON,Darius
ezra,6,12,GPE,Jerusalem
ezra,6,12,OCCUPATION,king
ezra,6,13,PERSON,King Darius
ezra,6,13,ORG,Shethar
ezra,6,14,PERSON,Cyrus
ezra,6,14,PERSON,Darius
ezra,6,14,GPE,Zechariah
ezra,6,14,GPE,Iddo
ezra,6,14,GPE,Israel
ezra,6,14,GPE,King Artaxerxes
ezra,6,14,GPE,Persia
ezra,6,14,NORP,Jews
ezra,6,14,OCCUPATION,elder
ezra,6,14,OCCUPATION,prophet
ezra,6,15,PERSON,Darius
ezra,6,15,DATE,the third day of the month of Adar
ezra,6,15,DATE,the sixth year
ezra,6,16,OCCUPATION,priest
ezra,6,17,GPE,Israel
ezra,6,17,GPE,Israel
ezra,6,18,GPE,Jerusalem
ezra,6,18,OCCUPATION,priest
ezra,6,19,DATE,the 14th day
ezra,6,19,DATE,the first month
ezra,6,20,OCCUPATION,priest
ezra,6,20,OCCUPATION,priest
ezra,6,21,PERSON,Jehovah
ezra,6,21,GPE,Israel
ezra,6,22,PERSON,Jehovah
ezra,6,22,DATE,seven days
ezra,6,22,GPE,Assyria
ezra,6,22,GPE,Israel
ezra,6,22,OCCUPATION,king
ezra,7,1,PERSON,Ezra
ezra,7,1,GPE,King Artaxerxes
ezra,7,1,GPE,Persia
ezra,7,1,GPE,Seraiah
ezra,7,1,GPE,Azariah
ezra,7,1,GPE,Hilkiah
ezra,7,2,PERSON,Ahitub
ezra,7,2,ORG,Shallum
ezra,7,3,PERSON,Amariah
ezra,7,3,GPE,Azariah
ezra,7,3,GPE,Meraioth
ezra,7,4,PERSON,Zerahiah
ezra,7,4,GPE,Bukki
ezra,7,4,ORG,Uzzi
ezra,7,5,PERSON,Aaron
ezra,7,5,GPE,Eleazar
ezra,7,5,ORG,Abishua
ezra,7,5,NORP,Phinehas
ezra,7,5,OCCUPATION,priest
ezra,7,6,PERSON,Ezra
ezra,7,6,PERSON,Babylon
ezra,7,6,PERSON,Jehovah
ezra,7,6,PERSON,Jehovah
ezra,7,6,GPE,Israel
ezra,7,6,OCCUPATION,king
ezra,7,7,DATE,the seventh year
ezra,7,7,GPE,Jerusalem
ezra,7,7,GPE,King Artaxerxes
ezra,7,7,OCCUPATION,priest
ezra,7,7,OCCUPATION,servant
ezra,7,8,PERSON,Ezra
ezra,7,8,DATE,the fifth month
ezra,7,8,DATE,the seventh year
ezra,7,8,GPE,Jerusalem
ezra,7,8,OCCUPATION,king
ezra,7,9,DATE,the first day of the first month
ezra,7,9,DATE,the first day of the fifth month
ezra,7,9,GPE,Jerusalem
ezra,7,9,ORG,Babylon
ezra,7,10,PERSON,Ezra
ezra,7,10,GPE,Israel
ezra,7,11,PERSON,Ezra
ezra,7,11,PERSON,Jehovah
ezra,7,11,GPE,King Artaxerxes
ezra,7,11,GPE,Israel
ezra,7,11,OCCUPATION,priest
ezra,7,12,PERSON,Ezra
ezra,7,12,OCCUPATION,king
ezra,7,12,OCCUPATION,king
ezra,7,12,OCCUPATION,priest
ezra,7,13,GPE,Israel
ezra,7,13,GPE,Jerusalem
ezra,7,13,OCCUPATION,priest
ezra,7,14,GPE,Judah
ezra,7,14,GPE,Jerusalem
ezra,7,14,OCCUPATION,king
ezra,7,15,GPE,Israel
ezra,7,15,GPE,Jerusalem
ezra,7,15,OCCUPATION,king
ezra,7,16,GPE,Jerusalem
ezra,7,16,ORG,Babylon
ezra,7,16,OCCUPATION,priest
ezra,7,17,GPE,Jerusalem
ezra,7,19,GPE,Jerusalem
ezra,7,21,PERSON,Ezra
ezra,7,21,OCCUPATION,priest
ezra,7,22,ORG,cor
ezra,7,23,OCCUPATION,king
ezra,7,24,OCCUPATION,priest
ezra,7,24,OCCUPATION,servant
ezra,7,25,PERSON,Ezra
ezra,7,26,OCCUPATION,king
ezra,7,27,PERSON,Jehovah
ezra,7,27,GPE,Jehovah
ezra,7,27,GPE,Jerusalem
ezra,7,27,OCCUPATION,king
ezra,7,28,PERSON,Jehovah
ezra,7,28,GPE,Israel
ezra,7,28,OCCUPATION,king
ezra,7,28,OCCUPATION,king
ezra,8,1,GPE,King Artaxerxes
ezra,8,2,PERSON,David
ezra,8,2,PERSON,Hattush
ezra,8,2,ORG,"Ithamar, Daniel"
ezra,8,2,NORP,Phinehas
ezra,8,3,GPE,Shecaniah
ezra,8,3,GPE,Zechariah
ezra,8,3,ORG,Parosh
ezra,8,4,PERSON,Zerahiah
ezra,8,4,GPE,Pahath
ezra,8,4,ORG,Elieho
ezra,8,5,PERSON,Shecaniah
ezra,8,5,GPE,Zattu
ezra,8,5,ORG,Jahaziel
ezra,8,6,PERSON,Jonathan
ezra,8,6,ORG,Adin
ezra,8,7,GPE,Elam
ezra,8,7,GPE,Jeshaiah
ezra,8,7,GPE,Athaliah
ezra,8,8,PERSON,Zebadiah
ezra,8,8,PERSON,Michael
ezra,8,8,GPE,Shephatiah
ezra,8,9,PERSON,Jehiel
ezra,8,9,ORG,"Joab, Obadiah"
ezra,8,10,PERSON,Bani
ezra,8,10,DATE,Josiphiah
ezra,8,11,GPE,Bebai
ezra,8,11,GPE,Zechariah
ezra,8,11,ORG,Bebai
ezra,8,12,GPE,Azgad
ezra,8,12,GPE,Johanan
ezra,8,12,GPE,Hakkatan
ezra,8,13,PERSON,Jeiel
ezra,8,13,PERSON,Shemaiah
ezra,8,13,ORG,Adonikam
ezra,8,14,PERSON,Zabbud
ezra,8,14,GPE,Uthai
ezra,8,14,ORG,Bigvai
ezra,8,15,PERSON,Ahava
ezra,8,15,DATE,three days
ezra,8,15,OCCUPATION,priest
ezra,8,16,PERSON,Eliezer
ezra,8,16,PERSON,"Ariel, Shemaiah"
ezra,8,16,PERSON,Joiarib
ezra,8,16,GPE,Elnathan
ezra,8,16,GPE,Elnathan
ezra,8,16,GPE,Nathan
ezra,8,16,GPE,Zechariah
ezra,8,16,GPE,Meshullam
ezra,8,16,GPE,Elnathan
ezra,8,17,GPE,Iddo
ezra,8,17,GPE,Casiphia
ezra,8,17,GPE,Iddo
ezra,8,17,GPE,Casiphia
ezra,8,17,OCCUPATION,servant
ezra,8,18,PERSON,Levi
ezra,8,18,PERSON,Sherebiah
ezra,8,18,GPE,Israel
ezra,8,19,PERSON,Hashabiah
ezra,8,19,PERSON,Jeshaiah
ezra,8,20,PERSON,David
ezra,8,20,OCCUPATION,servant
ezra,8,21,PERSON,Ahava
ezra,8,22,OCCUPATION,king
ezra,8,22,OCCUPATION,soldier
ezra,8,22,OCCUPATION,king
ezra,8,24,PERSON,Sherebiah
ezra,8,24,PERSON,Hashabiah
ezra,8,24,OCCUPATION,priest
ezra,8,25,OCCUPATION,king
ezra,8,28,PERSON,Jehovah
ezra,8,28,PERSON,Jehovah
ezra,8,29,GPE,Israel
ezra,8,29,GPE,Jerusalem
ezra,8,29,ORG,the house of Jehovah
ezra,8,29,OCCUPATION,priest
ezra,8,30,GPE,Jerusalem
ezra,8,30,OCCUPATION,priest
ezra,8,31,PERSON,Ahava
ezra,8,31,DATE,the 12th day of the first month
ezra,8,31,GPE,Jerusalem
ezra,8,32,DATE,three days
ezra,8,32,GPE,Jerusalem
ezra,8,33,PERSON,Eleazar
ezra,8,33,PERSON,Jeshua
ezra,8,33,PERSON,Noadiah
ezra,8,33,DATE,the fourth day
ezra,8,33,GPE,Binnui
ezra,8,33,ORG,Meremoth
ezra,8,33,ORG,Urijah
ezra,8,33,NORP,Phinehas
ezra,8,33,OCCUPATION,priest
ezra,8,35,PERSON,Jehovah
ezra,8,35,GPE,Israel
ezra,8,35,GPE,Israel
ezra,8,36,OCCUPATION,king
ezra,8,36,OCCUPATION,king
ezra,9,1,GPE,Israel
ezra,9,1,GPE,Moabites
ezra,9,1,ORG,Canaanites
ezra,9,1,ORG,Amorites
ezra,9,1,NORP,Egyptians
ezra,9,1,OCCUPATION,priest
ezra,9,4,GPE,Israel
ezra,9,5,PERSON,Jehovah
ezra,9,7,DATE,the days
ezra,9,7,DATE,this day
ezra,9,7,DATE,today
ezra,9,7,OCCUPATION,king
ezra,9,7,OCCUPATION,priest
ezra,9,7,OCCUPATION,king
ezra,9,8,PERSON,Jehovah
ezra,9,9,GPE,Persia
ezra,9,9,GPE,Judah
ezra,9,9,GPE,Jerusalem
ezra,9,9,OCCUPATION,slave
ezra,9,9,OCCUPATION,king
ezra,9,11,OCCUPATION,servant
ezra,9,11,OCCUPATION,prophet
ezra,9,15,DATE,this day
ezra,9,15,GPE,Israel
ezra,10,1,PERSON,Ezra
ezra,10,1,GPE,Israel
ezra,10,2,PERSON,Jehiel
ezra,10,2,PERSON,Ezra
ezra,10,2,GPE,Israel
ezra,10,2,ORG,Elam
ezra,10,3,PERSON,Jehovah
ezra,10,5,PERSON,Ezra
ezra,10,5,GPE,Israel
ezra,10,5,OCCUPATION,priest
ezra,10,6,PERSON,Ezra
ezra,10,6,PERSON,Jehohanan
ezra,10,6,PERSON,Eliashib
ezra,10,7,GPE,Judah
ezra,10,7,GPE,Jerusalem
ezra,10,7,GPE,Jerusalem
ezra,10,8,DATE,three days
ezra,10,8,OCCUPATION,elder
ezra,10,9,PERSON,Benjamin
ezra,10,9,DATE,three days
ezra,10,9,DATE,the ninth month
ezra,10,9,DATE,the 20th day of the month
ezra,10,9,GPE,Judah
ezra,10,9,GPE,Jerusalem
ezra,10,10,GPE,Israel
ezra,10,10,OCCUPATION,priest
ezra,10,11,PERSON,Jehovah
ezra,10,13,DATE,two days
ezra,10,14,OCCUPATION,elder
ezra,10,15,PERSON,Jonathan
ezra,10,15,PERSON,Jahzeiah
ezra,10,15,GPE,Asahel
ezra,10,15,GPE,Tikvah
ezra,10,15,GPE,Meshullam
ezra,10,15,GPE,Shabbethai
ezra,10,16,PERSON,Ezra
ezra,10,16,DATE,the first day of the tenth month
ezra,10,16,OCCUPATION,priest
ezra,10,17,DATE,the first day of the first month
ezra,10,18,PERSON,Jeshua
ezra,10,18,PERSON,Maaseiah
ezra,10,18,PERSON,Eliezer
ezra,10,18,PERSON,Jarib
ezra,10,18,PERSON,Gedaliah
ezra,10,18,GPE,Jehozadak
ezra,10,18,OCCUPATION,priest
ezra,10,20,PERSON,Zebadiah
ezra,10,20,GPE,Immer
ezra,10,20,GPE,Hanani
ezra,10,21,PERSON,Shemaiah
ezra,10,21,PERSON,Jehiel
ezra,10,21,PERSON,Uzziah
ezra,10,21,ORG,"Harim, Maaseiah, Elijah,"
ezra,10,22,GPE,Nethanel
ezra,10,22,ORG,"Pashhur, Elioenai, Maaseiah, Ishmael,"
ezra,10,23,PERSON,Kelita
ezra,10,23,PERSON,Eliezer
ezra,10,23,GPE,Jozabad
ezra,10,23,GPE,Shimei
ezra,10,23,GPE,Kelaiah
ezra,10,23,ORG,"Pethahiah, Judah"
ezra,10,24,PERSON,Eliashib
ezra,10,24,PERSON,Uri
ezra,10,24,GPE,Shallum
ezra,10,24,GPE,Telem
ezra,10,25,PERSON,Parosh
ezra,10,25,PERSON,Ramiah
ezra,10,25,PERSON,Mijamin
ezra,10,25,PERSON,Benaiah
ezra,10,25,GPE,Israel
ezra,10,25,GPE,Eleazar
ezra,10,26,PERSON,Jeremoth
ezra,10,26,GPE,Elam
ezra,10,26,GPE,Mattaniah
ezra,10,26,GPE,Zechariah
ezra,10,26,GPE,Jehiel
ezra,10,27,PERSON,Eliashib
ezra,10,27,PERSON,Aziza
ezra,10,27,GPE,Zattu
ezra,10,27,GPE,Jeremoth
ezra,10,27,GPE,Zabad
ezra,10,28,PERSON,Athlai
ezra,10,28,GPE,Bebai
ezra,10,28,GPE,Jehohanan
ezra,10,28,GPE,Hananiah
ezra,10,28,GPE,Zabbai
ezra,10,29,PERSON,Bani
ezra,10,29,PERSON,Jashub
ezra,10,29,PERSON,Jeremoth
ezra,10,29,GPE,Meshullam
ezra,10,29,GPE,Malluch
ezra,10,29,GPE,Adaiah
ezra,10,30,GPE,Pahath
ezra,10,30,GPE,Benaiah
ezra,10,30,GPE,Maaseiah
ezra,10,30,GPE,Binnui
ezra,10,30,ORG,Chelal
ezra,10,30,ORG,Bezalel
ezra,10,30,ORG,Manasseh
ezra,10,31,GPE,Malchijah
ezra,10,31,ORG,Harim
ezra,10,31,ORG,"Shemaiah, Shimeon"
ezra,10,32,ORG,Benjamin
ezra,10,32,ORG,Malluch
ezra,10,32,ORG,Shemariah
ezra,10,33,PERSON,Jeremai
ezra,10,33,GPE,Hashum
ezra,10,33,GPE,Mattenai
ezra,10,33,GPE,Mattattah
ezra,10,33,GPE,Zabad
ezra,10,33,GPE,Eliphelet
ezra,10,33,ORG,Manasseh
ezra,10,33,ORG,Shimei
ezra,10,34,PERSON,Bani
ezra,10,34,GPE,Uel
ezra,10,34,ORG,Maadai
ezra,10,34,ORG,Amram
ezra,10,35,GPE,Benaiah
ezra,10,35,ORG,"Bedeiah, Cheluhi"
ezra,10,36,PERSON,Eliashib
ezra,10,36,GPE,Meremoth
ezra,10,36,ORG,Vaniah
ezra,10,37,PERSON,Jaasu
ezra,10,37,ORG,"Mattaniah, Mattenai"
ezra,10,38,GPE,Binnui
ezra,10,38,ORG,Shimei
ezra,10,39,GPE,Shelemiah
ezra,10,39,GPE,Nathan
ezra,10,39,GPE,Adaiah
ezra,10,40,GPE,Machnadebai
ezra,10,40,GPE,Shashai
ezra,10,40,ORG,Sharai
ezra,10,41,GPE,Azarel
ezra,10,41,GPE,Shelemiah
ezra,10,41,GPE,Shemariah
ezra,10,42,PERSON,Amariah
ezra,10,42,PERSON,Joseph
ezra,10,43,PERSON,Joel
ezra,10,43,GPE,Mattithiah
ezra,10,43,GPE,Zabad
ezra,10,43,GPE,Zebina
ezra,10,43,GPE,Jaddai
ezra,10,43,GPE,Benaiah
ezra,10,43,ORG,"Nebo,"
ezra,10,43,NORP,Jeiel
nehemiah,1,1,PERSON,Nehemiah
nehemiah,1,1,PERSON,Hacaliah
nehemiah,1,1,DATE,the month of Chislev
nehemiah,1,1,DATE,the 20th year
nehemiah,1,1,GPE,Shushan
nehemiah,1,2,GPE,Hanani
nehemiah,1,2,GPE,Judah
nehemiah,1,2,GPE,Jerusalem
nehemiah,1,2,NORP,Jews
nehemiah,1,3,GPE,Jerusalem
nehemiah,1,4,DATE,days
nehemiah,1,6,DATE,"today, day"
nehemiah,1,6,GPE,Israel
nehemiah,1,6,OCCUPATION,servant
nehemiah,1,6,OCCUPATION,servant
nehemiah,1,7,OCCUPATION,servant
nehemiah,1,8,OCCUPATION,servant
nehemiah,1,10,OCCUPATION,servant
nehemiah,1,11,DATE,today
nehemiah,1,11,OCCUPATION,servant
nehemiah,1,11,OCCUPATION,servant
nehemiah,1,11,OCCUPATION,servant
nehemiah,1,11,OCCUPATION,king
nehemiah,2,1,PERSON,Nisan
nehemiah,2,1,DATE,the month
nehemiah,2,1,DATE,the 20th year
nehemiah,2,1,GPE,King Artaxerxes
nehemiah,2,1,OCCUPATION,king
nehemiah,2,2,OCCUPATION,king
nehemiah,2,3,OCCUPATION,king
nehemiah,2,3,OCCUPATION,king
nehemiah,2,4,OCCUPATION,king
nehemiah,2,5,PERSON,Judah
nehemiah,2,5,OCCUPATION,king
nehemiah,2,5,OCCUPATION,king
nehemiah,2,5,OCCUPATION,servant
nehemiah,2,6,OCCUPATION,king
nehemiah,2,6,OCCUPATION,king
nehemiah,2,7,OCCUPATION,king
nehemiah,2,7,OCCUPATION,king
nehemiah,2,8,ORG,Asaph
nehemiah,2,8,ORG,the Fortress of the House
nehemiah,2,8,OCCUPATION,king
nehemiah,2,9,OCCUPATION,king
nehemiah,2,9,OCCUPATION,king
nehemiah,2,10,GPE,Israel
nehemiah,2,10,ORG,Ammonite
nehemiah,2,11,DATE,three days
nehemiah,2,11,GPE,Jerusalem
nehemiah,2,12,GPE,Jerusalem
nehemiah,2,13,GPE,Jerusalem
nehemiah,2,13,ORG,the Valley Gate
nehemiah,2,13,ORG,the Fountain of the Big Snake
nehemiah,2,13,ORG,the Gate of the Ash Heaps
nehemiah,2,14,ORG,the Fountain Gate
nehemiah,2,16,NORP,Jews
nehemiah,2,16,OCCUPATION,priest
nehemiah,2,17,GPE,Jerusalem
nehemiah,2,17,GPE,Jerusalem
nehemiah,2,18,OCCUPATION,king
nehemiah,2,19,PERSON,Geshem the
nehemiah,2,19,ORG,Sanballat the Horonite
nehemiah,2,19,ORG,Ammonite
nehemiah,2,19,NORP,Arabian
nehemiah,2,19,OCCUPATION,king
nehemiah,2,20,GPE,Jerusalem
nehemiah,2,20,OCCUPATION,servant
nehemiah,3,1,ORG,Hananel
nehemiah,3,1,OCCUPATION,priest
nehemiah,3,1,OCCUPATION,priest
nehemiah,3,2,GPE,Jericho
nehemiah,3,2,ORG,Imri
nehemiah,3,3,ORG,Hassenaah
nehemiah,3,4,PERSON,Meshezabel
nehemiah,3,4,GPE,Meremoth
nehemiah,3,4,GPE,Meshullam
nehemiah,3,4,ORG,Urijah
nehemiah,3,4,ORG,Hakkoz
nehemiah,3,4,ORG,Berechiah
nehemiah,3,4,ORG,Baana
nehemiah,3,5,NORP,Tekoites
nehemiah,3,6,PERSON,Besodeiah
nehemiah,3,6,GPE,Joiada
nehemiah,3,6,GPE,Paseah
nehemiah,3,6,GPE,Meshullam
nehemiah,3,7,PERSON,Jadon the Meronothite
nehemiah,3,7,PERSON,Gibeon
nehemiah,3,8,GPE,Hananiah
nehemiah,3,8,GPE,Jerusalem
nehemiah,3,8,ORG,Harhaiah
nehemiah,3,9,PERSON,Rephaiah
nehemiah,3,9,GPE,Jerusalem
nehemiah,3,9,ORG,Hur
nehemiah,3,10,PERSON,Jedaiah
nehemiah,3,10,PERSON,Hattush
nehemiah,3,10,GPE,Hashabneiah
nehemiah,3,10,ORG,Harumaph
nehemiah,3,11,ORG,Harim
nehemiah,3,11,ORG,Hasshub
nehemiah,3,11,ORG,Pahath
nehemiah,3,12,DATE,a prince of half
nehemiah,3,12,GPE,Jerusalem
nehemiah,3,12,ORG,Hallohesh
nehemiah,3,13,PERSON,Zanoah
nehemiah,3,13,ORG,Hanun
nehemiah,3,13,ORG,the Valley Gate
nehemiah,3,13,ORG,the Gate of the Ash Heaps
nehemiah,3,14,PERSON,Rechab
nehemiah,3,14,PERSON,Beth haccherem
nehemiah,3,14,ORG,the Gate of the Ash Heaps
nehemiah,3,15,GPE,the City of David
nehemiah,3,15,ORG,Colhozeh
nehemiah,3,15,ORG,Stairway
nehemiah,3,15,OCCUPATION,king
nehemiah,3,16,PERSON,Nehemiah
nehemiah,3,16,DATE,a prince of half
nehemiah,3,16,ORG,Azbuk
nehemiah,3,16,ORG,the Burial Places of David
nehemiah,3,16,ORG,the House of the Mighty Ones
nehemiah,3,17,PERSON,Bani
nehemiah,3,17,PERSON,Hashabiah
nehemiah,3,17,DATE,a prince of half
nehemiah,3,17,GPE,Keilah
nehemiah,3,18,GPE,Henadad
nehemiah,3,18,GPE,Keilah
nehemiah,3,19,PERSON,Jeshua
nehemiah,3,19,PERSON,Mizpah
nehemiah,3,19,NORP,Buttress
nehemiah,3,20,PERSON,Eliashib
nehemiah,3,20,GPE,Zabbai
nehemiah,3,20,NORP,Buttress
nehemiah,3,20,OCCUPATION,priest
nehemiah,3,21,PERSON,Eliashib
nehemiah,3,21,ORG,Urijah
nehemiah,3,21,ORG,Hakkoz
nehemiah,3,21,ORG,Eliashibs
nehemiah,3,22,GPE,Jordan
nehemiah,3,22,OCCUPATION,priest
nehemiah,3,23,PERSON,Benjamin
nehemiah,3,23,GPE,Ananiah
nehemiah,3,23,ORG,Hasshub
nehemiah,3,24,PERSON,Henadad
nehemiah,3,24,NORP,Buttress
nehemiah,3,25,PERSON,Palal
nehemiah,3,25,PERSON,Parosh
nehemiah,3,25,ORG,Uzai
nehemiah,3,25,ORG,the Kings House
nehemiah,3,25,ORG,the Courtyard of the Guard
nehemiah,3,25,NORP,Buttress
nehemiah,3,26,PERSON,Ophel
nehemiah,3,26,OCCUPATION,servant
nehemiah,3,27,PERSON,Ophel
nehemiah,3,28,ORG,the Horse Gate
nehemiah,3,28,OCCUPATION,priest
nehemiah,3,29,PERSON,Zadok
nehemiah,3,29,PERSON,Shemaiah
nehemiah,3,29,GPE,Shecaniah
nehemiah,3,29,NORP,Immer
nehemiah,3,30,GPE,Hananiah
nehemiah,3,30,GPE,Shelemiah
nehemiah,3,30,ORG,Hanun
nehemiah,3,30,ORG,Zalaph
nehemiah,3,30,ORG,Berechiah
nehemiah,3,31,ORG,the Inspection Gate
nehemiah,3,31,OCCUPATION,servant
nehemiah,3,32,ORG,the Sheep Gate
nehemiah,4,1,ORG,Sanballat
nehemiah,4,1,NORP,Jews
nehemiah,4,2,DATE,a day
nehemiah,4,2,GPE,Samaria
nehemiah,4,2,NORP,Jews
nehemiah,4,7,GPE,Tobiah
nehemiah,4,7,GPE,Jerusalem
nehemiah,4,7,ORG,Sanballat
nehemiah,4,7,ORG,Ammonites
nehemiah,4,7,ORG,Ashdodites
nehemiah,4,7,NORP,Arabians
nehemiah,4,8,GPE,Jerusalem
nehemiah,4,9,DATE,them day
nehemiah,4,10,GPE,Judah
nehemiah,4,12,NORP,Jews
nehemiah,4,14,PERSON,Jehovah
nehemiah,4,16,DATE,that day
nehemiah,4,16,GPE,Judah
nehemiah,4,22,DATE,the day
nehemiah,4,22,GPE,Jerusalem
nehemiah,5,1,NORP,Jewish
nehemiah,5,4,OCCUPATION,king
nehemiah,5,8,NORP,Jewish
nehemiah,5,11,DATE,this very day
nehemiah,5,12,OCCUPATION,priest
nehemiah,5,13,PERSON,Jehovah
nehemiah,5,14,DATE,the day
nehemiah,5,14,DATE,the 20th year to the 32nd year
nehemiah,5,14,DATE,12 years
nehemiah,5,14,GPE,Judah
nehemiah,5,14,GPE,King Artaxerxes
nehemiah,5,15,DATE,each day
nehemiah,5,17,NORP,Jews
nehemiah,6,1,PERSON,Geshem the
nehemiah,6,1,GPE,Tobiah
nehemiah,6,1,ORG,Sanballat
nehemiah,6,1,NORP,Arabian
nehemiah,6,2,PERSON,Geshem
nehemiah,6,6,PERSON,Geshem
nehemiah,6,6,NORP,Jews
nehemiah,6,6,OCCUPATION,king
nehemiah,6,7,GPE,Jerusalem
nehemiah,6,7,GPE,Judah
nehemiah,6,7,OCCUPATION,prophet
nehemiah,6,7,OCCUPATION,king
nehemiah,6,7,OCCUPATION,king
nehemiah,6,10,PERSON,Shemaiah
nehemiah,6,10,PERSON,Delaiah
nehemiah,6,10,PERSON,Mehetabel
nehemiah,6,12,GPE,Tobiah
nehemiah,6,12,ORG,Sanballat
nehemiah,6,14,PERSON,Noadiah
nehemiah,6,14,ORG,Sanballat
nehemiah,6,14,OCCUPATION,prophet
nehemiah,6,15,DATE,the 25th day
nehemiah,6,15,DATE,52 days
nehemiah,6,17,PERSON,Tobiah
nehemiah,6,17,PERSON,Tobiah
nehemiah,6,17,DATE,those days
nehemiah,6,17,GPE,Judah
nehemiah,6,18,PERSON,Shecaniah
nehemiah,6,18,PERSON,Arah
nehemiah,6,18,PERSON,Jehohanan
nehemiah,6,18,GPE,Judah
nehemiah,6,18,GPE,Meshullam
nehemiah,6,18,GPE,Berechiah
nehemiah,6,19,PERSON,Tobiah
nehemiah,7,2,PERSON,Hanani
nehemiah,7,2,GPE,Jerusalem
nehemiah,7,2,GPE,Hananiah
nehemiah,7,3,DATE,the day
nehemiah,7,3,GPE,Jerusalem
nehemiah,7,3,GPE,Jerusalem
nehemiah,7,6,GPE,Jerusalem
nehemiah,7,6,GPE,Judah
nehemiah,7,7,PERSON,Zerubbabel
nehemiah,7,7,PERSON,Jeshua
nehemiah,7,7,GPE,Azariah
nehemiah,7,7,GPE,Raamiah
nehemiah,7,7,GPE,Nahamani
nehemiah,7,7,GPE,Mordecai
nehemiah,7,7,GPE,Bilshan
nehemiah,7,7,GPE,Mispereth
nehemiah,7,7,GPE,Nehum
nehemiah,7,7,GPE,Baanah
nehemiah,7,7,ORG,Israelite
nehemiah,7,8,PERSON,Parosh
nehemiah,7,9,GPE,Shephatiah
nehemiah,7,10,PERSON,Arah
nehemiah,7,11,PERSON,Jeshua
nehemiah,7,11,PERSON,Joab
nehemiah,7,11,GPE,Pahath
nehemiah,7,12,ORG,Elam
nehemiah,7,13,GPE,Zattu
nehemiah,7,14,GPE,Zaccai
nehemiah,7,15,GPE,Binnui
nehemiah,7,16,GPE,Bebai
nehemiah,7,17,GPE,Azgad
nehemiah,7,18,ORG,Adonikam
nehemiah,7,19,ORG,Bigvai
nehemiah,7,20,ORG,Adin
nehemiah,7,21,PERSON,Ater
nehemiah,7,21,PERSON,Hezekiah
nehemiah,7,22,GPE,Hashum
nehemiah,7,23,ORG,Bezai
nehemiah,7,24,ORG,Hariph
nehemiah,7,25,GPE,Gibeon
nehemiah,7,26,GPE,Bethlehem
nehemiah,7,26,GPE,Netophah
nehemiah,7,27,GPE,Anathoth
nehemiah,7,28,PERSON,Beth
nehemiah,7,28,DATE,42
